date,gate,strike_mode,side,skipped,skip_reason,entry_ts,spot_entry,call_strike,put_strike,target_call_K,chosen_call_K,call_gap,target_put_K,chosen_put_K,put_gap,strike_ok,strikes_available,call_mark,put_mark,call_fill,put_fill,qty,entry_fee,entry_slip_cost,exit_fee,exit_slip_cost,settle_ts,settle_spot,settle_hhmm,call_payoff,put_payoff,settlement_pay,premium_pnl,gross_pnl,net_pnl,sig,sig_decile,threshold,premium_target_pct,target_delta,prev_rvol,overnight,overnight_move_pct,gate_decision
2025-11-21,switch,delta,buy,0,,1763695800,85784.0000,87800,84800,87800,87800,0,83800,84800,1000,1,1,95.042895,331.212125,100.425776,333.655723,100,1.427010,0.782648,0.000000,0.000000,1763726400,82283.0000,17:30,0.000000,251.700000,251.700000,-43.408150,208.291850,206.864840,0.864407,9,0.8500,0.034000,0.1200,0.00054800,0.06657091,6.657091,buy
2025-11-24,switch,delta,sell,0,,1763955000,87533.5000,89400,85800,89600,89400,200,85600,85800,200,1,1,86.997009,96.930744,82.069818,91.440943,100,0.716599,1.041699,0.000000,0.000000,1763985600,86164.0000,17:30,0.000000,0.000000,0.000000,17.351076,17.351076,16.634477,0.691667,7,0.8500,0.034000,0.1200,0.00051950,0.01431079,1.431079,sell
2025-11-25,switch,delta,sell,0,,1764041400,87864.5000,89200,86400,89800,89200,600,85800,86400,600,1,1,57.109192,70.692632,53.874737,66.688861,100,0.497928,0.723823,0.000000,0.000000,1764072000,87325.5000,17:30,0.000000,0.000000,0.000000,12.056360,12.056360,11.558432,0.836066,9,0.8500,0.034000,0.1200,0.00070204,0.01881334,1.881334,sell
2025-11-26,switch,delta,sell,0,,1764127800,87749.5000,89000,86600,89800,89000,800,85800,86600,800,1,1,48.826318,53.534760,46.060975,50.502748,100,0.398808,0.579736,0.000000,0.000000,1764158400,87093.0000,17:30,0.000000,0.000000,0.000000,9.656372,9.656372,9.257564,0.395161,4,0.8500,0.034000,0.1200,0.00044553,0.00491869,0.491869,sell
2025-11-27,switch,delta,sell,0,,1764214200,91212.5000,93000,89800,93200,93000,200,89200,89800,600,1,1,95.058067,61.386686,89.674327,57.909970,100,0.609523,0.886046,0.000000,0.000000,1764244800,91342.0000,17:30,0.000000,0.000000,0.000000,14.758430,14.758430,14.148907,0.753968,8,0.8500,0.034000,0.1200,0.00042620,0.04772106,4.772106,sell
2025-11-28,switch,delta,sell,0,,1764300600,91181.5000,92400,90000,93200,92400,800,89200,90000,800,1,1,51.166135,51.028098,48.268273,48.138054,100,0.398158,0.578791,0.000000,0.000000,1764331200,91403.0000,17:30,0.000000,0.000000,0.000000,9.640633,9.640633,9.242475,0.281250,3,0.8500,0.034000,0.1200,0.00040444,0.00177353,0.177353,sell
2025-11-03,none,delta,sell,0,,1762140600,108043.0000,110000,105600,110000,110000,0,106000,105600,400,1,1,84.616088,131.819847,79.823743,130.253043,100,0.867617,0.635915,0.000000,0.000000,1762171200,107759.5000,17:30,0.000000,0.000000,0.000000,21.007679,21.007679,20.140062,0.655556,7,0.9000,0.034000,0.1200,0.00032237,0.02801443,2.801443,sell
2025-11-04,none,delta,sell,0,,1762227000,106874.0000,108200,105400,108800,108200,600,104800,105400,600,1,1,78.733938,77.134197,74.274736,72.765599,100,0.607277,0.882780,0.000000,0.000000,1762257600,104445.5000,17:30,0.000000,95.450000,95.450000,14.704034,-80.745966,-81.353243,0.619565,7,0.9000,0.034000,0.1200,0.00059857,0.00811612,0.811612,sell
2025-11-05,none,delta,sell,0,,1762313400,102043.0000,104400,102000,104000,104400,400,100000,102000,2000,1,1,117.127039,677.159939,115.734873,672.904410,100,1.682092,0.564769,0.000000,0.000000,1762344000,101976.5000,17:30,0.000000,2.350000,2.350000,78.863928,76.513928,74.831836,0.968085,10,0.9000,0.034000,0.1200,0.00074473,0.02389960,2.389960,sell
2025-11-06,none,delta,sell,0,,1762399800,103660.0000,105000,102000,105600,105000,600,101600,102000,400,1,1,56.138355,74.899264,52.958884,70.657244,100,0.510535,0.742149,0.000000,0.000000,1762430400,103153.5000,17:30,0.000000,0.000000,0.000000,12.361613,12.361613,11.851078,0.822917,9,0.9000,0.034000,0.1200,0.00066096,0.01598565,1.598565,sell
2025-11-07,none,delta,sell,0,,1762486200,102198.0000,104000,100600,104200,104000,200,100200,100600,400,1,1,87.393570,68.050071,82.443919,64.195964,100,0.605623,0.880376,0.000000,0.000000,1762516800,100400.0000,17:30,0.000000,20.000000,20.000000,14.663988,-5.336012,-5.941634,0.602041,7,0.9000,0.034000,0.1200,0.00055441,0.00963733,0.963733,sell
2025-11-10,none,delta,sell,0,,1762745400,105952.0000,107600,104600,108000,107600,400,104000,104600,600,1,1,93.089262,84.601634,87.817028,79.810108,100,0.692300,1.006376,0.000000,0.000000,1762776000,106150.5000,17:30,0.000000,0.000000,0.000000,16.762714,16.762714,16.070414,0.740000,8,0.9000,0.034000,0.1200,0.00035702,0.03662104,3.662104,sell
2025-11-11,none,delta,sell,0,,1762831800,106677.0000,107800,105200,108600,107800,800,104600,105200,600,1,1,150.210341,61.724680,148.424949,58.228821,100,0.853480,0.528125,0.000000,0.000000,1762862400,105232.5000,17:30,0.000000,0.000000,0.000000,20.665377,20.665377,19.811897,0.431373,5,0.9000,0.034000,0.1200,0.00041385,0.00499308,0.499308,sell
2025-11-12,none,delta,sell,0,,1762918200,103278.0000,104600,102000,105200,104600,600,101200,102000,800,1,1,65.048867,68.322791,61.364738,64.453239,100,0.519628,0.755368,0.000000,0.000000,1762948800,104955.0000,17:30,35.500000,0.000000,35.500000,12.581798,-22.918202,-23.437831,0.730769,8,0.9000,0.034000,0.1200,0.00046160,0.01889947,1.889947,sell
2025-11-13,none,delta,sell,0,,1763004600,102395.0000,104200,100800,104400,104200,200,100400,100800,400,1,1,81.334882,68.937131,76.728373,65.032785,100,0.585474,0.851086,0.000000,0.000000,1763035200,102961.5000,17:30,0.000000,0.000000,0.000000,14.176116,14.176116,13.590642,0.792453,8,0.9000,0.034000,0.1200,0.00045285,0.02472128,2.472128,sell
2025-11-14,none,delta,sell,0,,1763091000,99264.5000,100800,97600,101200,100800,400,97200,97600,400,1,1,85.624222,91.072216,80.774780,85.914220,100,0.688426,1.000744,0.000000,0.000000,1763121600,96032.0000,17:30,0.000000,156.800000,156.800000,16.668900,-140.131100,-140.819526,0.925926,10,0.9000,0.034000,0.1200,0.00065989,0.03542416,3.542416,sell
2025-11-17,none,delta,sell,0,,1763350200,95469.0000,97400,93600,97400,97400,0,93400,93600,200,1,1,84.484016,87.418854,79.699151,82.467771,100,0.669749,0.973595,0.000000,0.000000,1763380800,95471.5000,17:30,0.000000,0.000000,0.000000,16.216692,16.216692,15.546943,0.290909,3,0.9000,0.034000,0.1200,0.00040295,0.00134418,0.134418,sell
2025-11-18,none,delta,sell,1,CHAIN_ONE_SIDED,1763436600,89781.0000,0,0,91800,0,0,87800,0,0,0,0,0.000000,0.000000,0.000000,0.000000,100,0.000000,0.000000,0.000000,0.000000,0,0.0000,00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830357,9,0.9000,0.034000,0.1200,0.00048263,0.06028334,6.028334,sell
2025-11-19,none,delta,sell,0,,1763523000,92217.0000,93600,90400,94200,93600,600,90200,90400,200,1,1,65.407197,92.264903,61.702773,87.039358,100,0.614305,0.892997,0.000000,0.000000,1763553600,91408.0000,17:30,0.000000,0.000000,0.000000,14.874213,14.874213,14.259908,0.666667,7,0.9000,0.034000,0.1200,0.00080289,0.00803437,0.803437,sell
2025-11-20,none,delta,sell,0,,1763609400,92419.0000,94200,91000,94400,94200,200,90400,91000,600,1,1,77.340303,74.805419,72.960032,70.568714,100,0.592774,0.861698,0.000000,0.000000,1763640000,91885.5000,17:30,0.000000,0.000000,0.000000,14.352875,14.352875,13.760101,0.689655,7,0.9000,0.034000,0.1200,0.00061263,0.01135904,1.135904,sell
2025-11-21,none,delta,sell,0,,1763695800,85784.0000,87800,84800,87800,87800,0,83800,84800,1000,1,1,95.042895,331.212125,89.660014,328.768526,100,1.382547,0.782648,0.000000,0.000000,1763726400,82283.0000,17:30,0.000000,251.700000,251.700000,41.842854,-209.857146,-211.239693,0.864407,9,0.9000,0.034000,0.1200,0.00054800,0.06657091,6.657091,sell
2025-11-24,none,delta,sell,0,,1763955000,87533.5000,89400,85800,89600,89400,200,85600,85800,200,1,1,86.997009,96.930744,82.069818,91.440943,100,0.716599,1.041699,0.000000,0.000000,1763985600,86164.0000,17:30,0.000000,0.000000,0.000000,17.351076,17.351076,16.634477,0.691667,7,0.9000,0.034000,0.1200,0.00051950,0.01431079,1.431079,sell
2025-11-25,none,delta,sell,0,,1764041400,87864.5000,89200,86400,89800,89200,600,85800,86400,600,1,1,57.109192,70.692632,53.874737,66.688861,100,0.497928,0.723823,0.000000,0.000000,1764072000,87325.5000,17:30,0.000000,0.000000,0.000000,12.056360,12.056360,11.558432,0.836066,9,0.9000,0.034000,0.1200,0.00070204,0.01881334,1.881334,sell
2025-11-26,none,delta,sell,0,,1764127800,87749.5000,89000,86600,89800,89000,800,85800,86600,800,1,1,48.826318,53.534760,46.060975,50.502748,100,0.398808,0.579736,0.000000,0.000000,1764158400,87093.0000,17:30,0.000000,0.000000,0.000000,9.656372,9.656372,9.257564,0.395161,4,0.9000,0.034000,0.1200,0.00044553,0.00491869,0.491869,sell
2025-11-27,none,delta,sell,0,,1764214200,91212.5000,93000,89800,93200,93000,200,89200,89800,600,1,1,95.058067,61.386686,89.674327,57.909970,100,0.609523,0.886046,0.000000,0.000000,1764244800,91342.0000,17:30,0.000000,0.000000,0.000000,14.758430,14.758430,14.148907,0.753968,8,0.9000,0.034000,0.1200,0.00042620,0.04772106,4.772106,sell
2025-11-28,none,delta,sell,0,,1764300600,91181.5000,92400,90000,93200,92400,800,89200,90000,800,1,1,51.166135,51.028098,48.268273,48.138054,100,0.398158,0.578791,0.000000,0.000000,1764331200,91403.0000,17:30,0.000000,0.000000,0.000000,9.640633,9.640633,9.242475,0.281250,3,0.9000,0.034000,0.1200,0.00040444,0.00177353,0.177353,sell
2025-11-03,flat,delta,sell,0,,1762140600,108043.0000,110000,105600,110000,110000,0,106000,105600,400,1,1,84.616088,131.819847,79.823743,130.253043,100,0.867617,0.635915,0.000000,0.000000,1762171200,107759.5000,17:30,0.000000,0.000000,0.000000,21.007679,21.007679,20.140062,0.655556,7,0.9000,0.034000,0.1200,0.00032237,0.02801443,2.801443,sell
2025-11-04,flat,delta,sell,0,,1762227000,106874.0000,108200,105400,108800,108200,600,104800,105400,600,1,1,78.733938,77.134197,74.274736,72.765599,100,0.607277,0.882780,0.000000,0.000000,1762257600,104445.5000,17:30,0.000000,95.450000,95.450000,14.704034,-80.745966,-81.353243,0.619565,7,0.9000,0.034000,0.1200,0.00059857,0.00811612,0.811612,sell
2025-11-05,flat,delta,flat,1,gate_flat,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,100,0.000000,0.000000,0.000000,0.000000,0,0.0000,00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968085,10,0.9000,0.034000,0.1200,0.00074473,0.02389960,2.389960,flat
2025-11-06,flat,delta,sell,0,,1762399800,103660.0000,105000,102000,105600,105000,600,101600,102000,400,1,1,56.138355,74.899264,52.958884,70.657244,100,0.510535,0.742149,0.000000,0.000000,1762430400,103153.5000,17:30,0.000000,0.000000,0.000000,12.361613,12.361613,11.851078,0.822917,9,0.9000,0.034000,0.1200,0.00066096,0.01598565,1.598565,sell
2025-11-07,flat,delta,sell,0,,1762486200,102198.0000,104000,100600,104200,104000,200,100200,100600,400,1,1,87.393570,68.050071,82.443919,64.195964,100,0.605623,0.880376,0.000000,0.000000,1762516800,100400.0000,17:30,0.000000,20.000000,20.000000,14.663988,-5.336012,-5.941634,0.602041,7,0.9000,0.034000,0.1200,0.00055441,0.00963733,0.963733,sell
2025-11-10,flat,delta,sell,0,,1762745400,105952.0000,107600,104600,108000,107600,400,104000,104600,600,1,1,93.089262,84.601634,87.817028,79.810108,100,0.692300,1.006376,0.000000,0.000000,1762776000,106150.5000,17:30,0.000000,0.000000,0.000000,16.762714,16.762714,16.070414,0.740000,8,0.9000,0.034000,0.1200,0.00035702,0.03662104,3.662104,sell
2025-11-11,flat,delta,sell,0,,1762831800,106677.0000,107800,105200,108600,107800,800,104600,105200,600,1,1,150.210341,61.724680,148.424949,58.228821,100,0.853480,0.528125,0.000000,0.000000,1762862400,105232.5000,17:30,0.000000,0.000000,0.000000,20.665377,20.665377,19.811897,0.431373,5,0.9000,0.034000,0.1200,0.00041385,0.00499308,0.499308,sell
2025-11-12,flat,delta,sell,0,,1762918200,103278.0000,104600,102000,105200,104600,600,101200,102000,800,1,1,65.048867,68.322791,61.364738,64.453239,100,0.519628,0.755368,0.000000,0.000000,1762948800,104955.0000,17:30,35.500000,0.000000,35.500000,12.581798,-22.918202,-23.437831,0.730769,8,0.9000,0.034000,0.1200,0.00046160,0.01889947,1.889947,sell
2025-11-13,flat,delta,sell,0,,1763004600,102395.0000,104200,100800,104400,104200,200,100400,100800,400,1,1,81.334882,68.937131,76.728373,65.032785,100,0.585474,0.851086,0.000000,0.000000,1763035200,102961.5000,17:30,0.000000,0.000000,0.000000,14.176116,14.176116,13.590642,0.792453,8,0.9000,0.034000,0.1200,0.00045285,0.02472128,2.472128,sell
2025-11-14,flat,delta,flat,1,gate_flat,0,0.0000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,100,0.000000,0.000000,0.000000,0.000000,0,0.0000,00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.925926,10,0.9000,0.034000,0.1200,0.00065989,0.03542416,3.542416,flat
2025-11-17,flat,delta,sell,0,,1763350200,95469.0000,97400,93600,97400,97400,0,93400,93600,200,1,1,84.484016,87.418854,79.699151,82.467771,100,0.669749,0.973595,0.000000,0.000000,1763380800,95471.5000,17:30,0.000000,0.000000,0.000000,16.216692,16.216692,15.546943,0.290909,3,0.9000,0.034000,0.1200,0.00040295,0.00134418,0.134418,sell
2025-11-18,flat,delta,sell,1,CHAIN_ONE_SIDED,1763436600,89781.0000,0,0,91800,0,0,87800,0,0,0,0,0.000000,0.000000,0.000000,0.000000,100,0.000000,0.000000,0.000000,0.000000,0,0.0000,00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830357,9,0.9000,0.034000,0.1200,0.00048263,0.06028334,6.028334,sell
2025-11-19,flat,delta,sell,0,,1763523000,92217.0000,93600,90400,94200,93600,600,90200,90400,200,1,1,65.407197,92.264903,61.702773,87.039358,100,0.614305,0.892997,0.000000,0.000000,1763553600,91408.0000,17:30,0.000000,0.000000,0.000000,14.874213,14.874213,14.259908,0.666667,7,0.9000,0.034000,0.1200,0.00080289,0.00803437,0.803437,sell
2025-11-20,flat,delta,sell,0,,1763609400,92419.0000,94200,91000,94400,94200,200,90400,91000,600,1,1,77.340303,74.805419,72.960032,70.568714,100,0.592774,0.861698,0.000000,0.000000,1763640000,91885.5000,17:30,0.000000,0.000000,0.000000,14.352875,14.352875,13.760101,0.689655,7,0.9000,0.034000,0.1200,0.00061263,0.01135904,1.135904,sell
2025-11-21,flat,delta,sell,0,,1763695800,85784.0000,87800,84800,87800,87800,0,83800,84800,1000,1,1,95.042895,331.212125,89.660014,328.768526,100,1.382547,0.782648,0.000000,0.000000,1763726400,82283.0000,17:30,0.000000,251.700000,251.700000,41.842854,-209.857146,-211.239693,0.864407,9,0.9000,0.034000,0.1200,0.00054800,0.06657091,6.657091,sell
2025-11-24,flat,delta,sell,0,,1763955000,87533.5000,89400,85800,89600,89400,200,85600,85800,200,1,1,86.997009,96.930744,82.069818,91.440943,100,0.716599,1.041699,0.000000,0.000000,1763985600,86164.0000,17:30,0.000000,0.000000,0.000000,17.351076,17.351076,16.634477,0.691667,7,0.9000,0.034000,0.1200,0.00051950,0.01431079,1.431079,sell
2025-11-25,flat,delta,sell,0,,1764041400,87864.5000,89200,86400,89800,89200,600,85800,86400,600,1,1,57.109192,70.692632,53.874737,66.688861,100,0.497928,0.723823,0.000000,0.000000,1764072000,87325.5000,17:30,0.000000,0.000000,0.000000,12.056360,12.056360,11.558432,0.836066,9,0.9000,0.034000,0.1200,0.00070204,0.01881334,1.881334,sell
2025-11-26,flat,delta,sell,0,,1764127800,87749.5000,89000,86600,89800,89000,800,85800,86600,800,1,1,48.826318,53.534760,46.060975,50.502748,100,0.398808,0.579736,0.000000,0.000000,1764158400,87093.0000,17:30,0.000000,0.000000,0.000000,9.656372,9.656372,9.257564,0.395161,4,0.9000,0.034000,0.1200,0.00044553,0.00491869,0.491869,sell
2025-11-27,flat,delta,sell,0,,1764214200,91212.5000,93000,89800,93200,93000,200,89200,89800,600,1,1,95.058067,61.386686,89.674327,57.909970,100,0.609523,0.886046,0.000000,0.000000,1764244800,91342.0000,17:30,0.000000,0.000000,0.000000,14.758430,14.758430,14.148907,0.753968,8,0.9000,0.034000,0.1200,0.00042620,0.04772106,4.772106,sell
2025-11-28,flat,delta,sell,0,,1764300600,91181.5000,92400,90000,93200,92400,800,89200,90000,800,1,1,51.166135,51.028098,48.268273,48.138054,100,0.398158,0.578791,0.000000,0.000000,1764331200,91403.0000,17:30,0.000000,0.000000,0.000000,9.640633,9.640633,9.242475,0.281250,3,0.9000,0.034000,0.1200,0.00040444,0.00177353,0.177353,sell
2025-11-03,switch,delta,sell,0,,1762140600,108043.0000,110000,105600,110000,110000,0,106000,105600,400,1,1,84.616088,131.819847,79.823743,130.253043,100,0.867617,0.635915,0.000000,0.000000,1762171200,107759.5000,17:30,0.000000,0.000000,0.000000,21.007679,21.007679,20.140062,0.655556,7,0.9000,0.034000,0.1200,0.00032237,0.02801443,2.801443,sell
2025-11-04,switch,delta,sell,0,,1762227000,106874.0000,108200,105400,108800,108200,600,104800,105400,600,1,1,78.733938,77.134197,74.274736,72.765599,100,0.607277,0.882780,0.000000,0.000000,1762257600,104445.5000,17:30,0.000000,95.450000,95.450000,14.704034,-80.745966,-81.353243,0.619565,7,0.9000,0.034000,0.1200,0.00059857,0.00811612,0.811612,sell
2025-11-05,switch,delta,buy,0,,1762313400,102043.0000,104400,102000,104000,104400,400,100000,102000,2000,1,1,117.127039,677.159939,118.519205,681.415467,100,1.693592,0.564769,0.000000,0.000000,1762344000,101976.5000,17:30,0.000000,2.350000,2.350000,-79.993467,-77.643467,-79.337059,0.968085,10,0.9000,0.034000,0.1200,0.00074473,0.02389960,2.389960,buy
2025-11-06,switch,delta,sell,0,,1762399800,103660.0000,105000,102000,105600,105000,600,101600,102000,400,1,1,56.138355,74.899264,52.958884,70.657244,100,0.510535,0.742149,0.000000,0.000000,1762430400,103153.5000,17:30,0.000000,0.000000,0.000000,12.361613,12.361613,11.851078,0.822917,9,0.9000,0.034000,0.1200,0.00066096,0.01598565,1.598565,sell
2025-11-07,switch,delta,sell,0,,1762486200,102198.0000,104000,100600,104200,104000,200,100200,100600,400,1,1,87.393570,68.050071,82.443919,64.195964,100,0.605623,0.880376,0.000000,0.000000,1762516800,100400.0000,17:30,0.000000,20.000000,20.000000,14.663988,-5.336012,-5.941634,0.602041,7,0.9000,0.034000,0.1200,0.00055441,0.00963733,0.963733,sell
2025-11-10,switch,delta,sell,0,,1762745400,105952.0000,107600,104600,108000,107600,400,104000,104600,600,1,1,93.089262,84.601634,87.817028,79.810108,100,0.692300,1.006376,0.000000,0.000000,1762776000,106150.5000,17:30,0.000000,0.000000,0.000000,16.762714,16.762714,16.070414,0.740000,8,0.9000,0.034000,0.1200,0.00035702,0.03662104,3.662104,sell
2025-11-11,switch,delta,sell,0,,1762831800,106677.0000,107800,105200,108600,107800,800,104600,105200,600,1,1,150.210341,61.724680,148.424949,58.228821,100,0.853480,0.528125,0.000000,0.000000,1762862400,105232.5000,17:30,0.000000,0.000000,0.000000,20.665377,20.665377,19.811897,0.431373,5,0.9000,0.034000,0.1200,0.00041385,0.00499308,0.499308,sell
2025-11-12,switch,delta,sell,0,,1762918200,103278.0000,104600,102000,105200,104600,600,101200,102000,800,1,1,65.048867,68.322791,61.364738,64.453239,100,0.519628,0.755368,0.000000,0.000000,1762948800,104955.0000,17:30,35.500000,0.000000,35.500000,12.581798,-22.918202,-23.437831,0.730769,8,0.9000,0.034000,0.1200,0.00046160,0.01889947,1.889947,sell
2025-11-13,switch,delta,sell,0,,1763004600,102395.0000,104200,100800,104400,104200,200,100400,100800,400,1,1,81.334882,68.937131,76.728373,65.032785,100,0.585474,0.851086,0.000000,0.000000,1763035200,102961.5000,17:30,0.000000,0.000000,0.000000,14.176116,14.176116,13.590642,0.792453,8,0.9000,0.034000,0.1200,0.00045285,0.02472128,2.472128,sell
2025-11-14,switch,delta,buy,0,,1763091000,99264.5000,100800,97600,101200,100800,400,97200,97600,400,1,1,85.624222,91.072216,90.473663,96.230213,100,0.771087,1.000744,0.000000,0.000000,1763121600,96032.0000,17:30,0.000000,156.800000,156.800000,-18.670388,138.129612,137.358525,0.925926,10,0.9000,0.034000,0.1200,0.00065989,0.03542416,3.542416,buy
2025-11-17,switch,delta,sell,0,,1763350200,95469.0000,97400,93600,97400,97400,0,93400,93600,200,1,1,84.484016,87.418854,79.699151,82.467771,100,0.669749,0.973595,0.000000,0.000000,1763380800,95471.5000,17:30,0.000000,0.000000,0.000000,16.216692,16.216692,15.546943,0.290909,3,0.9000,0.034000,0.1200,0.00040295,0.00134418,0.134418,sell
2025-11-18,switch,delta,sell,1,CHAIN_ONE_SIDED,1763436600,89781.0000,0,0,91800,0,0,87800,0,0,0,0,0.000000,0.000000,0.000000,0.000000,100,0.000000,0.000000,0.000000,0.000000,0,0.0000,00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830357,9,0.9000,0.034000,0.1200,0.00048263,0.06028334,6.028334,sell
2025-11-19,switch,delta,sell,0,,1763523000,92217.0000,93600,90400,94200,93600,600,90200,90400,200,1,1,65.407197,92.264903,61.702773,87.039358,100,0.614305,0.892997,0.000000,0.000000,1763553600,91408.0000,17:30,0.000000,0.000000,0.000000,14.874213,14.874213,14.259908,0.666667,7,0.9000,0.034000,0.1200,0.00080289,0.00803437,0.803437,sell
2025-11-20,switch,delta,sell,0,,1763609400,92419.0000,94200,91000,94400,94200,200,90400,91000,600,1,1,77.340303,74.805419,72.960032,70.568714,100,0.592774,0.861698,0.000000,0.000000,1763640000,91885.5000,17:30,0.000000,0.000000,0.000000,14.352875,14.352875,13.760101,0.689655,7,0.9000,0.034000,0.1200,0.00061263,0.01135904,1.135904,sell
2025-11-21,switch,delta,sell,0,,1763695800,85784.0000,87800,84800,87800,87800,0,83800,84800,1000,1,1,95.042895,331.212125,89.660014,328.768526,100,1.382547,0.782648,0.000000,0.000000,1763726400,82283.0000,17:30,0.000000,251.700000,251.700000,41.842854,-209.857146,-211.239693,0.864407,9,0.9000,0.034000,0.1200,0.00054800,0.06657091,6.657091,sell
2025-11-24,switch,delta,sell,0,,1763955000,87533.5000,89400,85800,89600,89400,200,85600,85800,200,1,1,86.997009,96.930744,82.069818,91.440943,100,0.716599,1.041699,0.000000,0.000000,1763985600,86164.0000,17:30,0.000000,0.000000,0.000000,17.351076,17.351076,16.634477,0.691667,7,0.9000,0.034000,0.1200,0.00051950,0.01431079,1.431079,sell
2025-11-25,switch,delta,sell,0,,1764041400,87864.5000,89200,86400,89800,89200,600,85800,86400,600,1,1,57.109192,70.692632,53.874737,66.688861,100,0.497928,0.723823,0.000000,0.000000,1764072000,87325.5000,17:30,0.000000,0.000000,0.000000,12.056360,12.056360,11.558432,0.836066,9,0.9000,0.034000,0.1200,0.00070204,0.01881334,1.881334,sell
2025-11-26,switch,delta,sell,0,,1764127800,87749.5000,89000,86600,89800,89000,800,85800,86600,800,1,1,48.826318,53.534760,46.060975,50.502748,100,0.398808,0.579736,0.000000,0.000000,1764158400,87093.0000,17:30,0.000000,0.000000,0.000000,9.656372,9.656372,9.257564,0.395161,4,0.9000,0.034000,0.1200,0.00044553,0.00491869,0.491869,sell
2025-11-27,switch,delta,sell,0,,1764214200,91212.5000,93000,89800,93200,93000,200,89200,89800,600,1,1,95.058067,61.386686,89.674327,57.909970,100,0.609523,0.886046,0.000000,0.000000,1764244800,91342.0000,17:30,0.000000,0.000000,0.000000,14.758430,14.758430,14.148907,0.753968,8,0.9000,0.034000,0.1200,0.00042620,0.04772106,4.772106,sell
2025-11-28,switch,delta,sell,0,,1764300600,91181.5000,92400,90000,93200,92400,800,89200,90000,800,1,1,51.166135,51.028098,48.268273,48.138054,100,0.398158,0.578791,0.000000,0.000000,1764331200,91403.0000,17:30,0.000000,0.000000,0.000000,9.640633,9.640633,9.242475,0.281250,3,0.9000,0.034000,0.1200,0.00040444,0.00177353,0.177353,sell
